id,text,label,confidence
8170137,Alaska,LOC,(0.9997)
8170137,Paula Williams,PER,(0.9942)
8170137,Courtney Breest,PER,(0.999)
8170137,Jim Powell,PER,(0.9997)
8170137,Shelby Oliver,PER,(0.9991)
8170137,Naomi Louchouarn,PER,(0.9996)
8214117,Economic and Social Research Council,ORG,(0.9758)
8233041,NIH,ORG,(0.8849)
8233041,National Institute of Diabetes and Digestive and Kidney Diseases,ORG,(0.8394)
8234068,GBraille,MISC,(0.6812)
8234068,CNPq,ORG,(0.5943)
8234068,Universal,MISC,(0.4937)
8234068,Program of Scientific Cooperation,ORG,(0.6708)
8234068,MAE,ORG,(0.9537)
8234068,Gaming for the Blind,MISC,(0.9123)
8234068,KIGB,ORG,(0.698)
8234068,Fondo Nacional de Desarrollo Cientifico y Tecnologico,ORG,(0.9599)
8234068,FONDECYT,ORG,(0.6667)
8234068,Fondecyt 1150898,MISC,(0.7286)
8236292,National Institute on Health Grants,ORG,(0.9477)
8236292,R21-AG033109,MISC,(0.8184)
8236292,R01-HD07994,MISC,(0.9304)
8236292,R24-HD041025,MISC,(0.9668)
8236292,UL-TR00127,MISC,(0.9677)
8236292,Max Planck Institute for Human Development,ORG,(0.9609)
8236292,Berlin,LOC,(0.9711)
8236292,Penn State Social Science Research Institute,ORG,(0.9951)
8240061,National Natural Science Foundation of China,ORG,(0.971)
8240579,James A de Haast,PER,(0.9984)
8240579,Coleen L Moloney,PER,(0.992)
8240579,Anne M Treasure,PER,(0.9937)
8240579,SCAMPI,MISC,(0.5461)
8240579,Grant Number 91314,MISC,(0.7671)
8240579,National Research Foundation of South Africa,ORG,(0.9032)
8240579,South Africa-Norway Research Co-operation,ORG,(0.8919)
8240579,SANCOOP,ORG,(0.9994)
8240579,Grant Number,ORG,(0.4138)
8240579,James Ruzicka,PER,(0.9994)
8240579,OCE,ORG,(0.8232)
8240579,US National Science Foundation,ORG,(0.9831)
8268887,National Institute of Justice,ORG,(0.9634)
8289564,Ministry of Education,ORG,(0.9295)
8289564,"Culture, Sports, Science and Technology of Japan",ORG,(0.8572)
8289564,MEXT,ORG,(0.9985)
8289564,Global COE program,MISC,(0.742)
8289564,Genome Big Bang,ORG,(0.731)
8289564,MEXT,ORG,(0.7453)
8322952,Ministry of Economy and Competitiveness-Carlos III Health Institute,ORG,(0.9901)
8322952,FEDER,ORG,(0.9756)
8322952,FIS,ORG,(0.7467)
8342524,Office of Naval Research,ORG,(0.9862)
8342524,S. Landry,PER,(0.9928)
8369509,Seed Funding,ORG,(0.8667)
8369509,University of Technology Sydney,ORG,(0.8839)
8380085,National Natural Science Foundation of China,ORG,(0.9213)
8390709,Laure Pisella,PER,(0.9962)
8390709,Janet Bultitude,PER,(0.9948)
8390709,Swiss National Science Foundation Grants,ORG,(0.8797)
8390709,Marie-Heim-Vogtlin Fellowship,ORG,(0.9319)
8390709,Biaggi de Blasys Foundation,ORG,(0.9612)
8394673,HBSC,ORG,(0.9736)
8394673,Portugal,LOC,(0.9958)
8394673,Ministry of Health and Ministry of Education and Science,ORG,(0.8438)
8394673,HBSC,ORG,(0.9548)
8394673,Portuguese,MISC,(0.3464)
8394673,Faculty of Human Kinetics,ORG,(0.7889)
8394673,University of Lisbon,ORG,(0.9718)
8394673,C. Branquinho,PER,(0.8542)
8394673,University of Lisbon,ORG,(0.9943)
8394673,UL,ORG,(0.9348)
8394673,Matos,PER,(0.3649)
8394673,M. G.,PER,(0.8898)
8394673,Foundation for Science and Technology,ORG,(0.9619)
8394673,FCT,ORG,(0.9801)
8436983,Health Resources and Services Administration,ORG,(0.9347)
8437877,National Science Foundation,ORG,(0.9928)
8437877,IOS-00100768,ORG,(0.9061)
8443362,National Institute on Drug Abuse,ORG,(0.9898)
8443362,R01 DA032254,ORG,(0.8733)
8443362,National Institutes of Health,ORG,(0.9959)
8443362,National Institutes of Health,ORG,(0.9966)
8443362,B. Levi Bolin,PER,(0.9986)
8443362,Joseph L. Alcorn III,PER,(0.9342)
8443362,Anna R. Reynolds,PER,(0.9998)
8461311,WLS,ORG,(0.9988)
8461311,National Institute on Aging,ORG,(0.9942)
8461311,Vilas Estate Trust,ORG,(0.9856)
8461311,National Science Foundation,ORG,(0.996)
8461311,Spencer Foundation,ORG,(0.9977)
8461311,Graduate School of the University of Wisconsin-Madison,ORG,(0.7735)
8461311,Jamila Bookwala,PER,(0.967)
8461311,Wisconsin Longitudinal Study,ORG,(0.9797)
8461311,WLS,ORG,(0.9874)
8461311,Pilot Grant Program,ORG,(0.7404)
8461311,University of Wisconsin-Madison,ORG,(0.993)
8461311,Eastern Psychological Association,ORG,(0.9781)
8461311,New York,LOC,(0.9983)
8461311,NY,LOC,(0.9986)
8476144,CLW,ORG,(0.9016)
8476144,Sigma Xi,ORG,(0.9168)
8476144,CLW,ORG,(0.9951)
8476144,Winkel,PER,(0.9815)
8476144,B. Fry,PER,(0.9788)
8476144,SFAV,ORG,(0.9256)
8476144,M. Gerschenson,PER,(0.9995)
8476144,D. Libutti,PER,(0.9967)
8476144,Discovery Diving,ORG,(0.9711)
8476144,Beaufort,LOC,(0.9915)
8476144,NC,LOC,(0.9819)
8476144,Stumpy,MISC,(0.6501)
8476144,MAH,ORG,(0.4337)
8476144,National Science Foundation,ORG,(0.9899)
8476144,Hawai'i Institute of Marine Biology,ORG,(0.9758)
8476144,School of Ocean and Earth Science and Technology,ORG,(0.9097)
8476144,Department of Biology,ORG,(0.9134)
8476144,University of Hawaii,ORG,(0.9948)
8476144,Manoa,LOC,(0.6329)
8476144,United States,LOC,(0.9995)
8476144,University of Hawai'i Institutional Animal Care and Use Committee,ORG,(0.9258)
8476144,IACUC,ORG,(0.9999)
8548820,Singapore MOE,ORG,(0.6247)
8548820,Singapore MOE,ORG,(0.6623)
8558055,Hungarian Scientific Research Fund,ORG,(0.9691)
8561305,National Natural Science Foundation of China,ORG,(0.9914)
8561305,Natural Science Foundation of Guangdong Province,ORG,(0.8567)
8561305,China,LOC,(0.9975)
8561305,National Undergraduate Training Program for Innovation and Entrepreneurship,ORG,(0.6059)
8565379,16th Conference on Romance Linguistics,MISC,(0.6976)
8565379,University Ca' Foscari,ORG,(0.5992)
8565379,Venice,LOC,(0.4109)
8565379,"Participles: Form, Use and Meaning",MISC,(0.8414)
8565379,SLE Annual Meeting,MISC,(0.6886)
8565379,Zurich,LOC,(0.9454)
8565379,Casalicchio,ORG,(0.993)
8565379,European Union,ORG,(0.9614)
8565379,Horizon 2020,MISC,(0.7002)
8566366,SUTD-MIT International Design Centre,ORG,(0.9859)
8566366,IDC,ORG,(0.9942)
8566366,Singapore Ministry of Education,ORG,(0.8987)
8566366,Academic Research Grant,ORG,(0.8627)
8566366,Northwestern University,ORG,(0.9968)
8568203,American Association of Medical Colleges,ORG,(0.9941)
8568203,Marc A. Nivet,PER,(0.9991)
8568203,Eunice Kennedy Shriver National Institute of Child Health and Human Development,ORG,(0.9579)
8568203,NICHD,ORG,(0.9979)
8568203,Population Studies Center,ORG,(0.9052)
8568203,University of Michigan,ORG,(0.9956)
8568203,R24,ORG,(0.4254)
8568203,E. Upjohn Institute Early Career Grant,ORG,(0.5635)
8568203,NICHD,ORG,(0.9392)
8568203,Upjohn Institute,ORG,(0.9929)
8621600,Wellcome Trust,ORG,(0.7876)
8621600,UK Medical Research Council,ORG,(0.9355)
8621600,European Commission,ORG,(0.9739)
8621600,Imagen,ORG,(0.9045)
8621600,Cambridge University Behavioural and Clinical Neuroscience Institute,ORG,(0.9845)
8621600,Wellcome Trust,ORG,(0.4316)
8621600,Medical Research Council,ORG,(0.8334)
8629935,Naoki Kawasaki,PER,(0.9971)
8629935,Shotaro Ohmori,PER,(0.9916)
8629935,Takato Noguchi,PER,(0.9941)
8629935,Hiroki Ooe,PER,(0.9572)
8629935,Yusuke Fukushima,PER,(0.9903)
8629935,Masamitsu Takano,PER,(0.9867)
8629935,Yusuke Iwasawa,PER,(0.9894)
8629935,Makoto Kobayashi,PER,(0.9986)
8629935,Yasuhisa Tamura,PER,(0.9961)
8629935,Yoshiteru Azuma,PER,(0.8264)
8629935,Kumi Naoe,PER,(0.94)
8629935,Ryo Eguchi,PER,(0.9787)
8629935,Tomoya Uchida,PER,(0.9886)
8629935,Takashi Yamaguchi,PER,(0.9952)
8629935,Grant-in-Aid for Young Scientists,ORG,(0.5365)
8629935,MEXT,ORG,(0.8166)
8629935,Japan,LOC,(0.9999)
8642198,Sofja Kovalevskaja Programme,ORG,(0.8611)
8642198,Alexander von Humboldt Foundation,ORG,(0.8257)
8642198,State Key Laboratory of Structural Analysis for Industrial Equipment,ORG,(0.9245)
8642198,GZ1607,ORG,(0.664)
8642198,National Science Foundation of China,ORG,(0.9353)
8642198,Nanthakumar Srivilliputtur Subbiah,PER,(0.6801)
8642198,Reviewers,ORG,(0.4451)
8696604,German Research Foundation,ORG,(0.9684)
8696604,DFG,ORG,(0.9995)
8704363,Projects of the National Natural Science Foundation of China,ORG,(0.8071)
8704363,NSFC,ORG,(1.0)
8704363,National Key Basic Research Program of China,ORG,(0.8621)
8759444,Ireland,LOC,(0.4304)
8760419,"National Heart, Lung, and Blood Institute",ORG,(0.9675)
8760419,National Institutes of Health,ORG,(0.9884)
8760419,National Institutes of Health,ORG,(0.9965)
8764429,Ministry of Science and Technology,ORG,(0.9723)
8764429,Republic of China,ORG,(0.6119)
8770420,CGIAR,ORG,(0.557)
8770420,Livestock and Fish,ORG,(0.816)
8770420,CGIAR,ORG,(0.3567)
8770420,Wageningen University Sandwich PhD,ORG,(0.7939)
8775134,The Hong Kong Polytechnic University,ORG,(0.9843)
8775134,Grant No.: G-YBP8,ORG,(0.7438)
8783750,Lembaga Penelitian Universitas Sumatera Utara,ORG,(0.923)
8783750,University of Sumatera Utara,ORG,(0.9118)
8783750,Jan Heri Setiawan Damanik,PER,(0.997)
8783750,Dame Lasmaria Siahaan,PER,(0.9704)
8783750,Iwan Risnasari,PER,(0.9999)
8783750,Irawati Azhar,PER,(0.9999)
8783750,Aidul Adha Sagala,PER,(0.9986)
8783750,Hendra Joseph Saota,PER,(0.9991)
8793316,National Natural Science Foundation of China,ORG,(0.9481)
8835737,Air Force Office of Scientific Research,ORG,(0.9026)
8845546,Biological Mass Spectrometry Core Research Facility,ORG,(0.637)
8845546,University of Manchester,ORG,(0.9959)
8845546,Umberto Albarella,PER,(0.8841)
8845546,Angelos Hadjikoumis,PER,(0.9935)
8845546,University of Sheffield,ORG,(0.9927)
8845546,Hannah Russ,PER,(0.9992)
8845546,University of Wales Trinity Saint David,ORG,(0.8052)
8845546,Creswell Crags Museum,ORG,(0.8784)
8845546,Holly Shiels,ORG,(0.967)
8845546,University of Manchester,ORG,(0.998)
8845546,Rimute Rimantiene,PER,(0.8482)
8845546,Edvinas Ubis,PER,(0.7206)
8845546,Gintautas Zabiela,PER,(0.7099)
8845546,Algirdas Girininkas,PER,(0.9352)
8845546,Royal Society,ORG,(0.8261)
8845546,MB,ORG,(0.7302)
8845546,University of Manchester Dean's Award,ORG,(0.8892)
8845546,VH,ORG,(0.9909)
8846036,Social Sciences and Humanities Research Council of Canada,ORG,(0.9289)
8864298,Economic and Social Research Council,ORG,(0.9873)
8864298,UK,ORG,(0.9767)
8864298,UK Department for International Development,ORG,(0.9794)
8864298,Governing Food Systems to Alleviate Poverty in Secondary Cities in Africa,MISC,(0.9026)
8864298,ESRC-DFID Joint Fund for Poverty Alleviation Research,ORG,(0.7275)
8875990,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,ORG,(0.9193)
8875990,CLARIAH-CORE,ORG,(0.9842)
8875990,Jan Wallanders,PER,(0.9268)
8875990,Tom Hedelius Stiftelse,PER,(0.9899)
8875990,Tore Browaldhs,PER,(0.5326)
8875990,South African National Research Foundation,ORG,(0.848)
8875990,Marianne och Marcus forskningsstiftelser,ORG,(0.543)
8879177,National Natural Science Foundation of China,ORG,(0.938)
8895073,National Natural Science Foundation of China,ORG,(0.9658)
8895073,Central Universities HUST,ORG,(0.563)
8900341,National Institutes of Health,ORG,(0.9971)
8900341,Vermont Genetics Network,ORG,(0.991)
8900341,NIH,ORG,(0.4857)
8903047,Sultan Qaboos University,ORG,(0.8358)
8903047,Oman,LOC,(0.9998)
8916284,BUPA Foundation Fund Innovation Grant,ORG,(0.5764)
8916284,Cancer Research UK,ORG,(0.7444)
8916284,Health and Social Care Northern Ireland,ORG,(0.8823)
8916284,National Cancer Institute Health Economics Fellowship,ORG,(0.8598)
8916284,RJB,ORG,(0.997)
8916284,Yorkshire Cancer Research Academic Fellowship,ORG,(0.9828)
9007261,Russian Science Foundation Grant,ORG,(0.7254)
9007261,NRNU MEPhI Academic Excellence Project,ORG,(0.8144)
9007261,NRNU MEPhI,ORG,(0.7472)
9024816,Hannah Schwartz,PER,(0.9995)
9024816,Harry Rowe,PER,(0.9971)
9024816,General University Research Fund,ORG,(0.9471)
9024816,UD,ORG,(0.6387)
9024816,NSF BCS,ORG,(0.7795)
9060289,Universidad Autonoma de Nayarit,ORG,(0.934)
9060289,PFCE,ORG,(0.4038)
9062753,Great Lakes Sustainability Fund,ORG,(0.7752)
9062753,Environment and Climate Change Canada,ORG,(0.8908)
9062753,Grant,ORG,(0.6568)
9097380,College of Nursing of the Region of Murcia,ORG,(0.9361)
9097380,Spain,LOC,(0.9998)
9112211,Ministerstvo Zemedelstvi,PER,(0.5615)
9112211,Ministry of Education,ORG,(0.8638)
9112211,Czech Republic,LOC,(0.8154)
9112211,CENAKVA,ORG,(0.6196)
9112211,CENAKVA II,ORG,(0.6515)
9134318,Morgan Furman,PER,(0.8702)
9134318,Chelsea Birchmier,PER,(0.8443)
9134318,N.T.D.,MISC,(0.7714)
9134318,NIA Training Grant,ORG,(0.8569)
9134318,Avishai Henik,PER,(0.9872)
9143697,UCLA COR Faculty Research Grant,ORG,(0.9384)
9143697,MS,ORG,(0.9817)
9143697,Dulce Montoya,PER,(0.9719)
9143697,Chad Vicenik,PER,(0.9961)
9143697,Robyn Orfitelli,PER,(0.9993)
9143697,Anya Mancillas,PER,(0.9991)
9143697,Hadley Stork,PER,(0.9958)
9143697,Guadalupe Ramirez,PER,(0.9981)
9143697,Workshop on Infant Language Development,ORG,(0.6197)
9143697,San Sebastian,LOC,(0.9963)
9143697,Spain,LOC,(0.9999)
9151325,Consejo Nacional de Ciencia y Tecnologia,ORG,(0.9375)
9151325,CONACyT,ORG,(0.9815)
9151325,National Institute on Minority Health and Health Disparities,ORG,(0.9789)
9151325,Jose Luis Navarro,PER,(0.9994)
9151325,Centro de Salud,ORG,(0.8847)
9151325,Angel Brioso Vasconcelos,PER,(0.9781)
9151325,Juan Pablo Barba Martin,PER,(0.9991)
9151325,Obstetrics and Gynecology of the Hospital Regional del ISSSTE Lic,ORG,(0.7082)
9151325,Adolfo Lopez Mateos,PER,(0.9986)
9151325,Yadira Ramos,PER,(0.9984)
9151325,Karla Alcantara,PER,(0.9993)
9151325,Valeria Zempoalteca,PER,(0.9921)
9151325,Ricardo Orozco,PER,(0.9998)
9162740,"Serbian Ministry of Education, Science and Technological Development",ORG,(0.8527)
9170785,Indonesian Directorate of Higher Education-APBN,ORG,(0.9498)
9170785,DIPA UNS,ORG,(0.7479)
9170785,"Indonesian Ministry of Research, Technology and Higher Education",ORG,(0.8437)
9177825,National Science Foundation of China,ORG,(0.9682)
9184486,Shanghai Planning Office of Philosophy and Social Science,ORG,(0.9939)
9215943,National Natural Science Foundation of China,ORG,(0.9359)
9215943,Grant 51575048,MISC,(0.6737)
9215943,Beijing Natural Science Foundation,ORG,(0.9948)
9215943,Grant 4162055,MISC,(0.6763)
9215943,China Scholarship Council,ORG,(0.9899)
9233696,Qingdao National Laboratory for Marine Science and Technology,ORG,(0.9835)
9233696,Chinese Academy of Sciences,ORG,(0.997)
9233696,CAS,ORG,(0.9917)
9233696,National Natural Science Foundation,ORG,(0.9132)
9233696,Shandong,LOC,(0.943)
9233696,National Natural Science Foundation of China,ORG,(0.9854)
9233696,NSFC,ORG,(1.0)
9233696,Petitjean Jenkinson,PER,(0.997)
9233696,Zhen-Jun Kang,PER,(0.9973)
9233696,Jian-Hua Chen,PER,(0.9976)
9233696,Shi-Liang Fan,PER,(0.9957)
9233696,Yan Li,PER,(0.9978)
9249484,National Natural Science Foundation program of China,ORG,(0.9167)
9253498,Sarah Shand,PER,(0.9999)
9253498,Katie Quinn,PER,(0.9999)
9253498,Lauren Ferguson,PER,(0.9997)
9253498,Sarah McFarline,PER,(0.9999)
9253498,Gillian Little,PER,(0.9996)
9253498,Claire McGuire,PER,(0.9997)
9253498,Niamh McGlinchey,PER,(0.9991)
9253498,Gnanathusharan Rajendran,PER,(0.9519)
9253498,Holly Branigan,PER,(0.9882)
9253498,British Academy Grant,ORG,(0.8165)
9299421,European Union,ORG,(0.9932)
9299421,Spanish Government,ORG,(0.8081)
9299421,HEATGRASS,MISC,(0.6981)
9299421,Spanish National Research Council,ORG,(0.9167)
9299421,RA,ORG,(0.7306)
9324083,National Natural Science Foundation of China,ORG,(0.9575)
9324083,Grant nos,ORG,(0.5143)
9324083,Central Universities,ORG,(0.7314)
9324504,National Natural Science Foundation of China,ORG,(0.9415)
9324504,Science and Technology Plan of Shenzhen,ORG,(0.7792)
9324504,China,LOC,(0.9985)
9394196,EPSRC,ORG,(0.9977)
9394196,Lancaster University,ORG,(0.9613)
9394196,Impact Acceleration Account,MISC,(0.7596)
9409294,Fundamental Research Funds,ORG,(0.5334)
9409294,Central Universities,ORG,(0.7863)
9409294,National Key Basic Research and Development Program,ORG,(0.9801)
9409294,National Natural Science Foundation of China,ORG,(0.9707)
9410775,Natural Science Basic Research Plan of Shaanxi Province of China,ORG,(0.8617)
9410775,Grant,ORG,(0.5267)
9416897,Wellcome Trust,ORG,(0.5008)
9423926,Elite Network of Bavaria,ORG,(0.8827)
9423926,"Bavarian Ministry of Education, Science and the Arts",ORG,(0.7936)
9438054,RTOG,ORG,(0.886)
9438054,National Cancer Institute,ORG,(0.9953)
9438054,NCI,ORG,(1.0)
9438054,Pennsylvania Department of Health,ORG,(0.9833)
9438054,Department,ORG,(0.7732)
9458223,The River Foundation,ORG,(0.9697)
9458223,The River Fund No. 285311020,MISC,(0.7903)
9458223,The Japan Society for the Promotion Science,ORG,(0.937)
9458223,Water Resources Environment Center,ORG,(0.9803)
9458223,The WEC,ORG,(0.5256)
9477991,National Key R&D Program of China,ORG,(0.9465)
9477991,National Natural Science Foundation of China,ORG,(0.9837)
9477991,Nos,ORG,(0.9345)
9477991,Natural Science Basic Research Plan,ORG,(0.8471)
9477991,Shaanxi Province of China,ORG,(0.7262)
9477991,National 111 Program of China,MISC,(0.7177)
9487058,Spanish Government,ORG,(0.8166)
9487058,EDU2012-33593,ORG,(0.5497)
9487058,EDU2016-76857-P,MISC,(0.8804)
9487058,Mercedes Marcos,PER,(0.9557)
9487058,Philology Faculty of Salamanca University,ORG,(0.8998)
9487058,Spain,LOC,(0.9997)
9487058,David Poveda,PER,(0.9988)
9492130,Jelle Eygensteyn,PER,(0.9966)
9492130,Paul van de Ven,PER,(0.9995)
9492130,Rutger van Hall,PER,(0.8816)
9492130,Jim de Fouw,PER,(0.9995)
9492130,Jan van Gils,PER,(0.9999)
9492130,Mauritania,LOC,(0.9998)
9492130,Evelyn van den Ent,PER,(0.999)
9492130,France,LOC,(0.9994)
9492130,Netherlands,LOC,(0.9922)
9492130,Germany,LOC,(0.9998)
9492130,Aschwin Engelen,PER,(0.9951)
9492130,Portugal,LOC,(0.9997)
9492130,Tjisse van der Heide,PER,(0.9968)
9492130,Leon Lamers,PER,(0.9994)
9492130,Fons Smolders,PER,(0.9978)
9492130,Australia,LOC,(0.9999)
9492130,Jan de Brouwer,PER,(0.9999)
9492130,Caribbean,LOC,(0.9864)
9492130,Sjoerd van der Zon,PER,(0.9991)
9492130,Sarah Engelhard,PER,(0.9999)
9492130,Tom van der Meer,PER,(0.9998)
9492130,Indonesia,LOC,(1.0)
9492130,Banc d'Arguin,MISC,(0.736)
9492130,Mauritania,LOC,(0.9989)
9492130,Parc National du Banc d'Arguin,ORG,(0.9643)
9492130,PNBA,ORG,(1.0)
9492130,Shark Bay,LOC,(0.9952)
9492130,Australia,LOC,(0.9997)
9492130,University of Western Australia,ORG,(0.9689)
9492130,Gary Kendrick,PER,(0.9949)
9492130,John Statton,PER,(0.9997)
9492130,Matthew Fraser,PER,(0.9994)
9492130,Dianne Walker,PER,(0.9942)
9492130,Department of Environment and Conservation,ORG,(0.9904)
9492130,DEC,ORG,(0.9989)
9492130,David Holley,PER,(0.9963)
9492130,Sylt,LOC,(0.7635)
9492130,Germany,LOC,(0.9997)
9492130,Alfred Wegner Institute,ORG,(0.8223)
9492130,AWI,ORG,(0.9988)
9492130,Raghnild Asmus,ORG,(0.7224)
9492130,Dominik Kneer,ORG,(0.7505)
9492130,Brittany,LOC,(0.9984)
9492130,France,LOC,(1.0)
9492130,Laurent Godet,PER,(0.971)
9492130,University of Nantes,ORG,(0.9949)
9492130,Derawan Archipelago,LOC,(0.9503)
9492130,Indonesia,LOC,(0.999)
9492130,Indonesian Institute of Sciences,ORG,(0.9956)
9492130,LIPI,ORG,(0.9983)
9492130,Wawan Kiswara,ORG,(0.7477)
9492130,Suharsono,ORG,(0.9787)
9492130,MJAC,ORG,(0.9964)
9492130,NWO,ORG,(0.9969)
9492130,ALW-Caribbean,ORG,(0.3611)
9492130,East Kalimantan Program,MISC,(0.6395)
9512916,Fondazione Cassa di Risparmio di Trento e Rovereto,ORG,(0.8418)
9527007,National Natural Science Foundation of China,ORG,(0.9766)
9547223,NSERC,ORG,(0.9888)
9547223,EU H2020 BigClout project,MISC,(0.7567)
9557713,Portuguese,MISC,(0.9933)
9557713,FCT,ORG,(0.8259)
9557713,Psicologia,ORG,(0.4718)
9557713,BIAL Foundation,ORG,(0.9031)
9557713,Wim Notebaert,PER,(0.9973)
9557713,Avishai Henik,PER,(0.9986)
9557713,Juan Lupianez,PER,(0.9997)
9573169,Department of Behavioural Biology,ORG,(0.8959)
9573169,University of Munster,ORG,(0.9892)
9573169,Mona Dersen,PER,(0.7192)
9573169,Deutsche Forschungsgemeinschaft,ORG,(0.7166)
9598273,University of Illinois,ORG,(0.9981)
9598273,Spencer Foundation Grant,ORG,(0.7952)
9598273,Andrei Cimpian,PER,(0.9978)
9598273,Olivia Steinberg,PER,(0.9133)
9598273,University of Illinois,ORG,(0.994)
9598273,JoAnn Park,ORG,(0.8159)
9598273,Cognitive Development Lab,ORG,(0.7777)
9598273,Amanda Brandone,PER,(0.9999)
9598273,Luke Butler,PER,(0.9998)
9598273,Joe Robinson-Cimpian,PER,(0.9989)
9598273,Cognitive Development Lab,ORG,(0.751)
9636683,Bastien Chabe-Ferret,PER,(0.9977)
9636683,Matteo Cervellati,PER,(0.9998)
9636683,Muriel Dejemeppe,PER,(0.9993)
9636683,Elena Esposito,PER,(0.9999)
9636683,Alexia Furnkranz-Prskawetz,PER,(0.9994)
9636683,Oded Galor,PER,(0.9996)
9636683,Rafael Godefroy,PER,(0.9999)
9636683,Marc Klemp,PER,(0.9999)
9636683,Michael Kuhn,PER,(1.0)
9636683,Mathias Lerch,PER,(0.9999)
9636683,Florian Mayneris,PER,(0.9999)
9636683,William Pariente,PER,(0.9998)
9636683,Luigi Pascali,PER,(0.9988)
9636683,Michele Tertilt,PER,(0.9998)
9636683,Barcelona GSE,ORG,(0.9724)
9636683,Groningen,LOC,(0.7444)
9636683,Louvain-la-Neuve,LOC,(0.7448)
9636683,Lund,LOC,(0.7815)
9636683,Namur,LOC,(0.9885)
9636683,New Delhi,ORG,(0.6604)
9636683,Rennes,ORG,(0.923)
9636683,Rostock,LOC,(0.6526)
9636683,Belgian French Speaking Community,ORG,(0.7053)
9644123,Carmel Hill Fund,ORG,(0.9895)
9644123,Marie Curie,ORG,(0.656)
9644123,European Commission,ORG,(0.9537)
9644123,Machteld Hoeve,ORG,(0.8478)
9644123,FP7-PEOPLE-2010-IOF,ORG,(0.4406)
9644123,Machteld Hoeve,ORG,(0.9143)
9644123,Research Institute of Child Development and Education,ORG,(0.8247)
9644123,University of Amsterdam,ORG,(0.9961)
9644123,P.O. Box,ORG,(0.5852)
9644123,NG Amsterdam,ORG,(0.6366)
9644123,The Netherlands,LOC,(0.9956)
9644123,uva.nl,LOC,(0.826)
9683027,University of Sumatera Utara,ORG,(0.9164)
9758464,University of Helsinki,ORG,(0.9969)
9758464,Drug Discovery and Chemical Biology,ORG,(0.9126)
9758464,Biocenter Finland,ORG,(0.8141)
9758464,Academy of Finland,ORG,(0.9868)
9758464,Sigrid Juselius Foundation,ORG,(0.9963)
9758464,CSC-IT Center for Science Ltd.,ORG,(0.9112)
9758464,Tripos Ltd.,ORG,(0.996)
9758464,Sybyl-X,MISC,(0.9487)
9784469,Cooperative Agreement Number U19 OH008308,MISC,(0.8075)
9784469,Centers for Disease Control and Prevention,ORG,(0.9965)
9784469,CDC,ORG,(1.0)
9810091,Portuguese Foundation for Science and Technology,ORG,(0.8359)
9810091,Projeto Estrategico LA 9-UID,MISC,(0.8764)
9810091,Desenvolvimento da Investigacao,ORG,(0.6522)
9810091,Tecnologia e Inovacao,ORG,(0.7722)
9810091,Project M1420-09-5369-FSE-000001-PhD Studentship,MISC,(0.712)
9816904,Jongsay Yong,PER,(0.9996)
9816904,Renaud Coulomb,PER,(0.9991)
9816904,Bill Evans,PER,(0.9999)
9816904,Paul Grieco,PER,(0.9999)
9816904,John Ham,PER,(0.9999)
9816904,Kai Liu,PER,(0.9996)
9816904,Jenny Williams,PER,(0.9998)
9816904,Yuting Zhang,PER,(0.9933)
9816904,AHES,ORG,(0.9111)
9816904,National Social Science Fund of China,ORG,(0.9798)
9839766,National Natural Science Foundation of China,ORG,(0.9043)
9839766,Grant U1664264,MISC,(0.6675)
9839766,International Science and Technology Cooperation and Exchange Projects of Shaanxi Province,ORG,(0.9511)
9868272,Penelitian Unggulan Perguruan Tinggi,MISC,(0.8061)
9868272,PUPT,ORG,(0.866)
9868272,ITS 2017,MISC,(0.8519)
9869813,Nippon Foundation,ORG,(0.9448)
9869813,Natural Environment Research Council,ORG,(0.7674)
9869813,"Department for Environment, Food and Rural Affairs",ORG,(0.7927)
9886980,Debbie Hinkle,PER,(0.9999)
9886980,Steve Suttles,PER,(0.9999)
9886980,Laura Murray,PER,(0.9998)
9886980,Steven Di Falco,PER,(0.9998)
9886980,Viacheslav Lyubchich,PER,(0.984)
9886980,Keith Williams,PER,(0.9976)
9886980,NorthBay Adventure,ORG,(0.9481)
9886980,WML,ORG,(0.9956)
9886980,LPS,ORG,(0.9869)
9886980,CG,ORG,(0.9962)
9886980,Maryland Sea Grant,ORG,(0.7699)
9886980,National Oceanic and Atmospheric Administration,ORG,(0.9934)
9886980,U. S. Department of Commerce,ORG,(0.917)
9886980,University of Maryland Center for Environmental Science Horn Point Laboratory,ORG,(0.9372)
9886980,Virginia Institute of Marine Science,ORG,(0.9815)
9886980,The College of William and Mary,ORG,(0.7628)
9907121,European Community,ORG,(0.7876)
9907121,Seventh Framework Programme,MISC,(0.8172)
9907121,Academy of Finland,ORG,(0.9612)
9937104,Key Project of Science and Technology Commission of Shanghai Municipality,ORG,(0.843)
9969564,Key Project of Science and Technology Commission of Shanghai Municipality,ORG,(0.8504)
9974343,National Key Research and Development Plan,ORG,(0.9077)
9974343,Grant 2016YFB0502202,MISC,(0.8456)
9974343,NSFC Projects,ORG,(0.6562)
9974343,Grant 61571105,MISC,(0.6452)
9974343,Grant 61601120,MISC,(0.7064)
9974343,Scientific Research Foundation of Graduate School,ORG,(0.7678)
9974343,Southeast University,ORG,(0.9605)
9974343,Grant YBJJ1655,PER,(0.6789)
